name|gubun|price|score|count|menu1|menu2|menu3|menu4|address|phone|openingHour|detailInfo
벙커컴퍼니 압구정점|카페,디저트|5000.0|4.58|1065|에스프레소|none|none|none|서울 강남구 언주로167길 23 단독주택 1, 2층|0507-1357-1456|10:00 - 21:00|포장, 무선 인터넷, 남/녀 화장실 구분
보타르가|이탈리아음식|38000.0|4.45|311|Bottarga Pasta|none|none|none|서울 강남구 언주로170길 16 1층|010-8558-5378|12:00 - 22:00|단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
메리고라운드 스테이크|양식|48000.0|4.35|4107|스테이크브런치|파스타스테이크 세트|디럭스세트|킹콩스테이크|서울 강남구 논현로175길 69 원영빌딩 1층|02-6080-9141|11:30 - 22:00|단체석, 주차, 포장, 배달, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
신미식당|한식|21250.0|4.41|711|생삼겹살(200g)|생목살(200g)|감자탕 대|된장찌개 김치찌개 순두부|서울 강남구 압구정로 214 현대종합상가빌딩 1층|02-516-4900|11:00 - 22:00|단체석, 국민지원금
압구정제주집|육류,고기요리|40250.0|4.6|1072|한라산세트|성산일출봉 세트|LA갈비|흑돼지삼겹살|서울 강남구 논현로152길 36 1층|02-514-5882|11:00 - 새벽 01:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 지역화폐(모바일형), 제로페이, 국민지원금
얼오브샌드위치 압구정로데오점|샌드위치|9900.0|4.69|95|치폴레 치킨 아보카도|얼스 클럽|이탈리안|풀 몬테규|서울 강남구 도산대로49길 16 압구정 로데오거리 한창상가 B/D 1층|0507-1319-6953|10:30 - 21:00|포장, 배달, 무선 인터넷
감성타코 가로수길점|멕시코,남미음식|16950.0|4.42|1838|감성 그릴드 파히타|까르니따스 치즈 타코|파인애플 살사 베르데 타코|숏립 타코|서울 강남구 가로수길 26 3층|02-516-8884|12:00 - 22:00|포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
웜브라운 베이커리카페|카페,디저트|0.0|4.7|211|아이스아메리카노|none|none|none|서울 강남구 논현로159길 41 1층|02-6925-0232|10:00 - 22:00|포장, 무선 인터넷
한남베르그 도산|카페,디저트|6750.0|4.41|56|베르그 커피|크라미슈|none|none|서울 강남구 도산대로49길 31 1층 105호|0507-1396-1750|11:00 - 22:00|무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
을지다락 도산공원|이탈리아음식|15750.0|4.48|1896|다락오므라이스|매콤크림파스타|가츠산도|찹목살스테이크|서울 강남구 언주로168길 25 2층|0507-1358-9197|11:30 - 21:10|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 제로페이, 국민지원금
지강낙곱새 압구정본점|한식|16000.0|4.46|1208|낙곱새 1인분[비조리 공기밥별도]|차돌낙곱새 1인분[비조리 공기밥별도]|낙곱새 1인분[조리 공기밥포함]|차돌낙곱새 1인분(조리 공기밥포함)|서울 강남구 압구정로30길 17 111호, 112호, 104-1호|02-518-8848|11:00 - 22:00|주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
그랑씨엘|이탈리아음식|33250.0|4.18|613|앤쵸비 오일 파스타|한우 채끝등심 스테이크|이탈리안 전통 토마토 스프|까르보나라|서울 강남구 도산대로45길 16-6 1층|02-548-0283|11:00 - 22:00|단체석
Just Steak|스테이크,립|17275.0|4.34|992|T-Bone Steak (100g)|L-Bone steak (100g)|그릴에 구운 야채|볼로네제|서울 강남구 언주로152길 11-7|02-544-9357|11:30 - 22:00|단체석
샤블리|샤브샤브|29500.0|4.74|3090|샤블리 정식|차돌박이구이 & 샤브 정식|한우소고기샤브 정식|대패삼겹살 with 샤브샤브|서울 강남구 강남대로152길 35 2층|0507-1432-8869|11:30 - 23:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분
호쿠모쿠|양식|15000.0|4.52|132|모치코치킨 플레이트|쉬림프 박스 플레이트|피칸테 쉬림프 오일 파스타|그릴드 쉬림프 포케|서울 강남구 압구정로46길 5-12 1층|0507-1421-3573|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반
도쿄등심 압구정점|소고기구이|79000.0|4.59|4422|런치 스페셜 A|런치 스페셜 B|런치 스페셜 C|디너 스페셜 A|서울 강남구 도산대로49길 9 스타크빌딩 3층|0507-1405-2262|11:00 - 22:00|단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
길버트버거앤프라이즈|햄버거|10625.0|4.49|1292|길버트|MR.프레지던트|더 클래식|로켓|서울 강남구 도산대로15길 47|0507-1427-5453|11:30 - 21:00|단체석, 발렛파킹, 포장, 무선 인터넷, 국민지원금
듀자미|카페|25350.0|4.29|3564|카라멜 소금케이크(조각)|카라멜 소금케이크(홀)|보드라운 딸기 생크림케이크(조각)|보드라운 딸기 생크림케이크(15cm 홀)|서울 강남구 도산대로11길 28|02-3443-0030|12:00 - 21:30|단체석, 주차, 포장, 예약, 무선 인터넷, 국민지원금
마이쏭|브런치|18000.0|4.17|818|MySsong Brunch Plate|Ssong Burger|Classic Eggs Benedict|Bacon Cheese burger|서울 강남구 도산대로45길 16-4|02-518-0105|10:00 - 22:00|단체석, 발렛파킹, 포장, 무선 인터넷
이끼롤까스 가로수길점|돈가스|14500.0|4.52|2941|치킨치즈롤까스|고구마치즈돈까스|카레치즈롤까스|날치알치즈롤까스|서울 강남구 강남대로156길 35|0507-1403-3347|11:30 - 21:20|주차, 포장, 예약, 무선 인터넷
레브|바(BAR)|19250.0|4.52|150|위스키하이볼|아디오스마더x커|하몽 루꼴라 피자|바질크림문어튀김|서울 강남구 언주로172길 54 1층|070-4120-5500|12:00 - 새벽 04:00|단체석, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
갓포아키 도산공원점|일식당|32000.0|4.52|724|모둠사시미 1인|none|none|none|서울 강남구 도산대로45길 8-3 쿠키빌딩|02-540-8669|17:30 - 새벽 00:30|발렛파킹, 포장, 예약, 남/녀 화장실 구분
세시셀라 도산공원점|카페|10150.0|4.45|1866|당근케이크|와플브런체세트|크레이프케이크|오늘의티|서울 강남구 도산대로45길 10-4 삼경빌딩 1층|02-3448-7100|11:30 - 22:00|매장내식사가능
마르르 본점|중식당|14500.0|4.62|932|마라탕|꿔바로우|마라탕 백탕|라즈지|서울 강남구 도산대로53길 29 1층|02-6083-3456|11:30 - 22:00|발렛파킹, 포장, 배달, 반려동물 동반, 제로페이
온다|이탈리아음식|26500.0|4.73|832|감자뇨끼|부라슈또 피자|크랩 파스타|한우안심스테이크|서울 강남구 강남대로156길 39 1~2F|02-544-5558|11:30 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
안다즈서울강남 조각보|양식|65125.0|4.42|1077|활 바닷가재 한마리 (씨푸드 그릴)|쇠고기 랍스터 전골 (씨푸드 그릴)|소프트 쉘 크랩과 감자튀김 (씨푸드 그릴)|28일간 드라이 에이징한 소고기 본 인 립아이(100g)|서울 강남구 논현로 854 안다즈서울강남 2층|02-2193-1191|10:30 - 11:30 브레이크타임|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
소이연남마오|태국음식|17250.0|4.45|901|소고기쌀국수|똠얌쌀국수|꿍팟퐁커리(새우 옐로 커리)|똠얌꿍|서울 강남구 도산대로53길 30 소이연남마오 1, 2층|0507-1315-5130|11:30 - 21:50|발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(모바일형), 제로페이, 국민지원금
스킬렛 스테이크하우스|스테이크,립|90666.66667|4.65|5189|티본스테이크(국내산 500g)|티본스테이크(국내산 1000g)|채끝스테이크(국내산 300g)|none|서울 강남구 논현로161길 57|0507-1417-6060|11:30 - 22:00|단체석, 예약, 무선 인터넷, 남/녀 화장실 구분
야사이마끼 쿠이신보|일식당|14475.0|4.45|529|돼지고기 샤브샤브|돼지고기 세이로무시|치킨난방|멘치카츠|서울 강남구 강남대로152길 62 1층 야사이마끼 쿠이신보|010-9498-9215|17:30 - 새벽 02:00|발렛파킹, 무선 인터넷, 남/녀 화장실 구분
장다리곱창|곱창,막창,양|24500.0|4.72|1609|조소곱창|모둠구이|극내산 특양|곱창전골|서울 강남구 압구정로46길 5-14 지상1층|0507-1403-7286|17:00 - 새벽 05:00|단체석, 발렛파킹, 예약, 남/녀 화장실 구분, 제로페이, 국민지원금
Lu307 이자카야|이자카야|24875.0|4.82|469|꼬치구이 7종|창코나베|바지락술찜|야끼소바|서울 강남구 압구정로10길 30-7 1층|02-6205-3007|17:00 - 새벽 01:30|단체석, 포장, 배달, 예약, 무선 인터넷
갓포 히미츠 X 뱅가드 하이파이 뮤직 라운지|이자카야|21500.0|4.52|440|1인 사시미모리아와세|제철 석화|연어 사시미|사시미 고노와다|서울 강남구 압구정로54길 14 지하 1층|0507-1354-0139|22:30 라스트오더|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
디크루즈|바(BAR)|46000.0|4.64|60|디크루즈 씨푸드 타워|문어 스테이크|소고기 타르타르|그릴 새우|서울 강남구 선릉로153길 12 2층|0507-1310-5570|18:00 - 새벽 02:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
골드피쉬 딤섬퀴진|중식당|14000.0|4.55|1116|가지볶음|무떡볶음|멘보샤|다루면|서울 강남구 압구정로48길 35 투구빌딩 2층|0507-1345-5266|11:30 - 21:30|발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
엘피노323|멕시코,남미음식|14966.66667|4.47|568|치킨엔칠라다와 살사베르데|카르니타스 타코|까르네 아사다 또르띠아 보울|none|서울 강남구 강남대로 652 (신사스퀘어)205호|0507-1408-6248|11:30 - 21:50|단체석, 포장, 배달, 무선 인터넷, 국민지원금
쿠라우니|베이커리|6000.0|4.44|1712|쿠라우니|아메리카노|카페라떼|마리아쥬 홍차|서울 강남구 강남대로156길 39|02-512-2202|11:00 - 21:00|포장, 무선 인터넷, 남/녀 화장실 구분
목포집|한정식|40000.0|4.29|1831|닭볶음탕(소)|닭볶음탕(중)|닭볶음탕(대)|닭볶음탕(특대)|서울 강남구 강남대로152길 24|02-549-5119|11:30 - 22:00|포장, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
PEACH|브런치|12875.0|4.41|477|Chestnut Latte|(Dessert) 생크림케이크|(Dessert) 흑임자 케이크|(Brunch) 피치 브런치|서울 강남구 언주로168길 32 1층|070-8861-6708|11:00 - 22:00|단체석, 발렛파킹, 포장, 예약, 무선 인터넷
프레즈드로이|맥주,호프|24000.0|4.29|719|Koleno|Goulash|Prazdroj pizza|Crunch shrimp|서울 강남구 강남대로156길 41|02-515-7077|14:00 - 새벽 02:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
이치서울|카페,디저트|7000.0|4.37|528|쑥 아이스크림|고구마 푸딩|구움 도너츠(ea)|청 포장(ea)|서울 강남구 강남대로158길 21 2층|070-0009-0009|12:00 - 22:00|매장내식사가능
펠트커피 도산공원점|카페|4750.0|4.4|1019|에스프레소|아메리카노|카페라떼|플랫화이트|서울 강남구 언주로164길 23|070-7756-3145|11:00 - 21:00|발렛파킹, 포장, 무선 인터넷, 반려동물 동반
네기다이닝라운지|일식당|40000.0|4.62|572|사시미 모리아와세(2인)|이베리코카타로스 베요타|토마토 스키야키 힌우차돌|마구로타르타르|서울 강남구 도산대로15길 18 4층 네기|02-548-0807|18:00 - 24:00|매장내식사가능
제이앤제이슨 X|바(BAR)|20500.0|4.13|343|Young Wild & Free|Boss B*tch|16 Shots|Hot Girl Summer|서울 강남구 도산대로49길 31 지하 1층|010-7430-7053|21:00 - 새벽 05:00|단체석, 예약, 남/녀 화장실 구분
빠레뜨한남 가로수길점|양식|15000.0|4.58|2861|빠레뜨 파스타|오므라이스|들기름 육회 파스타|함박 스테이크|서울 강남구 논현로153길 61 2층|02-517-3457|11:30 - 20:30|매장내식사가능
고트델리 압구정|샌드위치|10750.0|4.62|1068|잠봉뵈르|올드스쿨파스트라미|루벤|고트피자|서울 강남구 선릉로161길 17|0507-1398-0816|11:30 - 21:00|발렛파킹, 포장, 국민지원금
우미학|육류,고기요리|47500.0|4.41|903|우미학 맡김차림 코스|등심|차돌박이 영양부추무침|치즈구이|서울 강남구 압구정로30길 51|0507-1404-2213|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
뮤즈온|바(BAR)|15000.0|4.39|591|뮤즈온 사워|none|none|none|서울 강남구 도산대로15길 32 2층|0507-1441-4541|18:00 - 새벽 02:00|단체석, 주차, 예약, 무선 인터넷, 제로페이, 국민지원금
정돈프리미엄 신사점|돈가스|21000.0|4.35|1312|로스카츠 (220g)|히레카츠 (220g)|로스+히레 카츠|상로스카츠 (270~280g)|서울 강남구 강남대로160길 28|0507-1322-0924|11:30 - 22:00|단체석, 발렛파킹, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
선셋스위밍 샌드위치|샌드위치|5700.0|4.33|1190|아메리카노|라떼|카푸치노|바닐라 라떼|서울 강남구 언주로170길 23 1층|0507-1495-7677|10:00 - 21:00|발렛파킹, 포장, 무선 인터넷, 국민지원금
프레임|양식|21250.0|4.29|92|오리 콩피|포르치니 버섯 크림 파스타|감자 도피누아즈|제철 과일 샐러드|서울 강남구 도산대로11길 32 2층|0507-1373-9731|16:00 - 23:00|발렛파킹, 예약
노모어피자|양식|23750.0|4.75|2214|half & half pizza + side menu + 탄산음료|chesse gopchang pizza|signature cheese pizza|super combination pizza|서울 강남구 언주로164길 34-2 1층|02-6080-3417|12:00 - 22:00|단체석, 포장, 배달, 예약, 무선 인터넷
타코앤칠리|멕시코,남미음식|8500.0|4.96|219|알파스톨타코×2|소프트 타코|부리또 볼|부리또|서울 강남구 압구정로2길 28 1층|0507-1406-1706|11:30 - 21:00|매장내식사가능
스시츠바사|일식당|60000.0|4.42|601|런치오마카세|디너오마카세|콜키지|none|서울 강남구 강남대로156길 31-4 1층|0507-1316-9198|12:00 - 22:00|발렛파킹, 예약, 무선 인터넷, 제로페이, 국민지원금
플링크 압구정|베이커리|4500.0|4.45|443|크루아상|아몬드 크루아상|아메리카노|프렌치 꽈배기|서울 강남구 언주로173길 23 1층|02-540-0301|08:00 - 20:00|단체석, 주차, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
김북순큰남비집 신사본점|한식|11250.0|4.47|1197|목살김치찌개|초란뚝배기탕|목살듬뿍김치찌개|해물 순두부찌개|서울 강남구 압구정로2길 15 신사아이빌|02-543-9024|10:20 - 22:00|포장, 남/녀 화장실 구분, 지역화폐(지류형), 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
아우어베이커리 도산본점|베이커리|4825.0|4.45|5540|더티초코|빨미까레|바닐라더블|그린티더블|서울 강남구 도산대로45길 10-11 JYC2빌딩|02-545-5556|09:00 - 21:00|발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분
우시야 본점|소고기구이|79000.0|4.51|581|우시야코스A [1인]|우시야코스B [1인]|우시야코스C [1인]|none|서울 강남구 도산대로27길 16 1층 우시야|010-9359-9667|17:00 - 23:00|예약, 무선 인터넷, 국민지원금
Bowl Room|다이어트,샐러드|5375.0|4.53|1375|보울룸 시그니쳐|쉬림프타코|피쉬타코|또띠아 칩|서울 강남구 압구정로42길 36|0507-1351-0260|11:00 - 20:30|포장, 배달, 무선 인터넷, 남/녀 화장실 구분
신사 모소리|육류,고기요리|13500.0|4.53|902|모소리살|가오리살|가로막살|껍데기|서울 강남구 도산대로1길 24|0507-1318-0542|17:00 - 23:00|주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
천미미|중식당|36500.0|4.39|903|돼지고기 탕수육|중화갈비|새우완자닭봉(방방샤)|가지튀김|서울 강남구 강남대로152길 11|02-540-7202|11:30 - 21:30|단체석, 발렛파킹, 포장, 예약, 남/녀 화장실 구분, 국민지원금
오엔|이탈리아음식|124000.0|4.16|1468|T-bone Set (2인)|Premium Set (2인)|Couple set (2인)|Mozza Gratin Chili Ttock Bok Ki|서울 강남구 압구정로11길 37-30|0507-1400-1582|none|매장내식사가능
이치에|일식당|37250.0|4.46|859|사시미모리아와세(모둠생선회)|혼마구로|아나고텐푸라(바다장어튀김)|멘치카츠|서울 강남구 선릉로155길 23-3 2층|070-4273-4087|18:00 - 24:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
텔러스 9.5|바(BAR)|9000.0|4.5|758|블랙 바닐라 밀크티|유자 민트 에이드|발로나 초코라떼|바닐라라떼|서울 강남구 도산대로 153|02-542-2395|12:00 - 24:00|발렛파킹, 무선 인터넷
더플레이트디저트|베이커리|4075.0|4.44|496|밀푀유 크루아상|밀푀유슈|명란 아보카도 크로아상|레몬 복숭아 페이스트리|서울 강남구 논현로 854 안다즈강남 B1 B101호|02-546-6056|09:00 - 21:00|매장내식사가능
사브서울|와인|24500.0|4.64|305|대왕문어 카르파쵸|제주 아스파라거스|새조개 링귀니|덕자병어|서울 강남구 논현로175길 6 B1F|02-512-4939|18:00 - 24:00|매장내식사가능
신사숙녀|포장마차|27000.0|4.32|528|베이컨치즈감자전|닭다리살파채|낙곱새|김치찌개(돼지 or 꽁치)|서울 강남구 강남대로152길 13 지상 1층|0507-1347-1681|11:30 - 새벽 03:00|단체석, 주차, 발렛파킹, 예약, 남/녀 화장실 구분
어물전 청 도산공원점|해물,생선요리|80000.0|4.33|232|메뉴|맡김차림|none|none|서울 강남구 도산대로49길 16-7 1층, 2층|0507-1418-0488|17:00 - 23:00|단체석, 무선 인터넷, 남/녀 화장실 구분
아가젤라또|아이스크림|17000.0|4.57|533|1인 젤라또(컵)|포장(미듐)-세가지맛|포장(라지)-네가지맛|none|서울 강남구 논현로155길 11 1층|0507-1398-2885|12:00 - 22:00|포장, 예약, 무선 인터넷, 반려동물 동반, 국민지원금
바빌리안테이블|양식|48100.0|4.64|2243|립아이 스테이크|치즈 퐁듀 스테이크|이베리코 스테이크|로제 치킨 스튜|서울 강남구 압구정로46길 5-2|02-540-3305|none|매장내식사가능
핀치브런치바|브런치|0.0|4.85|172|시즈널 브런치|고수타르트|얼그레이 초콜릿 밀페유|내추럴와인|서울 강남구 압구정로4길 19|0507-1390-0526|11:30 - 22:00|단체석, 예약, 반려동물 동반
더페이머스버거 신사점|햄버거|9833.333333|4.45|1295|페이머스버거-싱글|페이머스버거-더블|로얄그린버거|none|서울 강남구 도산대로 113 1층|02-6012-0811|11:30 - 21:30|포장, 배달
대봉집 신사본점|육류,고기요리|13500.0|4.45|838|삼겹살|수제 껍데기|대봉불고기|돼지매운탕 소|서울 강남구 압구정로2길 57 1층 대봉집|0507-1310-0155|16:00 - 24:00|단체석, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
랜디스도넛 가로수길점|도넛|2880.0|4.45|3183|Classic|Deluxe|Fancy|Premium|서울 강남구 도산대로15길 16|0507-1410-3255|none|매장내식사가능
당옥|카페,디저트|13000.0|4.32|732|밤 몽실타래|말차딸기 몽실타래|와케이크 모음4구(예약)|카츠샌드 (예약권장)|서울 강남구 강남대로162길 22 1층|0507-1379-1276|11:30 - 21:00|포장, 국민지원금
뮤지드아트|카페,디저트|5875.0|4.34|57|앙콩트파리 브라운|앙콩트파리 화이트|에스프레소 프로폰도|자몽 크로플|서울 강남구 압구정로2길 46 강남상가 2층 209-1호|0507-1333-5548|10:30 - 21:30|포장, 배달, 무선 인터넷, 남/녀 화장실 구분
UPPERWEST|양식|27250.0|4.45|607|어퍼웨스트 콘비프 해쉬|트러플 만조 크림 페투치니|채끝스테이크와 포르치니 크림리조또|어퍼웨스트 브렉퍼스트|서울 강남구 도산대로15길 25|02-547-7792|11:30 - 22:00|발렛파킹, 포장, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
카페 아뮈제 도산|카페,디저트|8500.0|4.62|809|라비앙로즈|베르베르|두부|생토노레|서울 강남구 압구정로46길 55 1층|070-5175-0070|10:00 - 22:00|단체석, 발렛파킹, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 제로페이
우돈청|육류,고기요리|21500.0|4.58|401|제주오겹살|목항정살|생삼겹살|가브리살|서울 강남구 언주로170길 37|0507-1369-5055|16:00 - 새벽 01:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
플르서라구뜨|브런치|19750.0|4.33|54|오믈렛|오일파스타|토마토스파게티|크림스파게티|서울 강남구 압구정로46길 23 Fleurs sur la route|0507-1443-1504|none|매장내식사가능
리마크스|브런치|22250.0|4.39|285|Brioche French Toast|Hamburg Steak|Omurice|Monte Cristo|서울 강남구 언주로168길 6 1층|02-6925-3129|08:30 - 18:00|단체석, 주차, 발렛파킹, 무선 인터넷, 남/녀 화장실 구분
스몰디쉬빅쇼|아시아음식|9875.0|4.51|906|매콤 오이 샐러드|어향가지|목이버섯 샐러드|베이컨 숙주 볶음|서울 강남구 강남대로162길 41-20 1층|0507-1340-3996|점심 12:00 - 15:00|포장, 배달, 무선 인터넷, 남/녀 화장실 구분
시추안하우스 압구정점|중식당|41750.0|4.48|790|마라 곱창 전골|해산물 마라 샹궈|마라 소고기 전골|라즈지 (순살)|서울 강남구 논현로 854 안다즈 호텔 지하 1층|02-511-1162|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 예약, 남/녀 화장실 구분, 장애인 편의시설
에이커스|다이어트,샐러드|12250.0|4.11|667|클래식 치킨 시저|멕시칸|보그|스파이시555|서울 강남구 도산대로17길 30 에이커스|02-545-7588|11:00 - 22:00|단체석, 발렛파킹, 포장, 배달, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
잠수교집 5호점|한식|11750.0|4.51|971|생삼겹살 1인분(160g)|급랭삼겹살 1인분(160g)|시골청국장|얼큰순두부|서울 강남구 언주로153길 14|02-543-0434|11:30 - 22:00|국민지원금
청수당갤러리|카페,디저트|11775.0|4.44|2090|오리지날수플레카스텔라(600g)|딸기수플레카스텔라(600g)|스톤드립계란커피|스톤드립커피(original)|서울 강남구 도산대로15길 32-4 1층|0507-1372-0620|11:30 - 22:00|국민지원금
식물학|카페|6375.0|4.43|1631|오렌지 블라썸|베르가못 아이스티|메리골드|차이티 라떼|서울 강남구 강남대로154길 33 1층 카페 식물학|070-4118-4010|10:00 - 22:00|단체석, 포장, 배달, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
카페 마당|북카페|26875.0|4.47|975|클럽샌드위치|수제버거|크림소스와 구운 가리비 스파게티|마당 티라미수|서울 강남구 도산대로45길 7 에르메스도산파크|02-546-3643|11:00 - 19:00|단체석
파시0914|양식|22000.0|4.47|397|레지나 마르게리따|none|none|none|서울 강남구 도산대로45길 15 지하 1층|02-2056-0917|11:00 - 22:00|발렛파킹
미우|소고기구이|48750.0|4.79|218|꽃등심 1인분|채끝등심 1인분|살치살|특수부위 (안창토시살제비츄리)|서울 강남구 압구정로 113-22 지하일층 미우|02-544-7775|17:00 - 21:00|단체석, 주차, 예약, 남/녀 화장실 구분
을지다락 가로수길|이탈리아음식|15750.0|4.48|1192|다락오므라이스|매콤크림파스타|가츠산도|찹목살스테이크|서울 강남구 압구정로10길 29 신성빌딩 2층|0507-1437-9034|11:30 - 21:10|단체석, 포장, 배달, 예약, 무선 인터넷, 제로페이
형훈 텐동|일식당|12350.0|4.4|1111|형훈 텐동|스페셜 텐동|에비동|장어 텐동|서울 강남구 압구정로46길 75 2층|0507-1385-3404|11:30 - 21:00|포장, 무선 인터넷
심양 청담본점|양꼬치|22500.0|4.26|711|데리야끼 양꼬치|꿔바로우|오리지널 양꼬치|모듬꼬치|서울 강남구 선릉로161길 21 1층, 심양 청담본점|02-545-9211|17:30 - 새벽 02:00|발렛파킹, 예약, 국민지원금
나따오비까 신사점|카페,디저트|2800.0|4.31|940|에그타르트 클래식|호두 타르트|크림치즈 타르트|카카오초코 타르트|서울 강남구 압구정로2길 37|0507-1400-8618|10:00 - 22:30|국민지원금
스시선수|일식당|65000.0|4.42|666|점심 스시세트|점심 사시미세트|점심 지라시스시세트|점심 도미조림|서울 강남구 도산대로45길 6 호림아트센터 2빌딩|02-514-0812|10:00 - 22:00|단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
딩딤1968|딤섬,중식만두|7625.0|4.4|807|하가우|시우마이|초이가우|샤오롱바오|서울 강남구 강남대로160길 27|02-517-1968|11:00 - 22:00|포장, 무선 인터넷, 지역화폐(모바일형), 제로페이, 국민지원금
크라운돼지|육류,고기요리|36000.0|4.76|457|티돈스테이크 세트(640g)|돈마호크 세트(550g)|쫄데기살(120g)|오겹살(160g)|서울 강남구 강남대로156길 17-1|0507-1489-5700|16:00 - 22:30|단체석, 주차, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
미분당 신사점|베트남음식|9625.0|4.53|1054|차돌양지힘줄 쌀국수|차돌박이 쌀국수|양지 쌀국수|차돌양지 쌀국수|서울 강남구 도산대로1길 18 1층|0507-1326-3607|11:00 - 21:00|포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(모바일형), 제로페이, 국민지원금
미드타운|브런치|0.0|5.0|421|LUNCH|DINNER|ALCOHOL|DRINKS|서울 강남구 도산대로11길 40|02-540-5240|11:30 - 새벽 01:00|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
솔솥 청담점|한식|17250.0|4.75|824|스테이크솥밥|도미관자솥밥|전복솥밥|장어솥밥|서울 강남구 도산대로53길 16|02-518-6806|11:30 - 21:00|매장내식사가능
플디 도산점|카페,디저트|18975.0|4.28|650|미니케이크|Ttalgi ttalgi|Remington|Cookie plate(쿠키플레이트)|서울 강남구 압구정로42길 24-5 로비스빌딩 4층|0507-1326-6341|12:00 - 22:00|단체석, 포장, 제로페이, 국민지원금
양철지붕|요리주점|18750.0|4.44|272|닭떡볶이|치즈해물떡볶이|치즈통감자|닭똥집통마늘구이|서울 강남구 도산대로17길 4|0507-1404-2833|17:00 - 새벽 04:00|국민지원금
고반식당 가로수길점|돼지고기구이|27750.0|4.61|1124|숙성 생삼겹살 160g|돈치맛살 130g|고반 한마리세트 670g|숙성 생목살 160g|서울 강남구 강남대로156길 34|0507-1405-5888|14:00 - 23:00|단체석, 발렛파킹, 예약, 무선 인터넷, 국민지원금
디저트로이|카페,디저트|3500.0|4.44|265|벨기에 와플|none|none|none|서울 강남구 압구정로42길 30 101,102호|0507-1428-8620|09:00 - 22:00|포장, 무선 인터넷
스시 이토|초밥,롤|150000.0|4.34|641|런치 오마카세 1인|디너 오마카세 1인|none|none|서울 강남구 선릉로153길 22 JLJ빌딩 4층|02-543-2425|none|매장내식사가능
카페 노티드 신사 옐로우바스켓 팝업|카페|4000.0|4.64|999|아메리카노|none|none|none|서울 강남구 압구정로10길 30-1 지하1층|0507-1448-9377|12:00 - 21:00|발렛파킹, 포장, 무선 인터넷
소각|중식당|18500.0|4.88|1816|SOGAK마라탕|SOGAK마라샹궈(소)|가지탕수|꿔빠로우 소|서울 강남구 강남대로160길 17 1층|02-512-9929|none|매장내식사가능
