name|gubun|price|score|count|menu1|menu2|menu3|menu4|address|phone|openingHour|detailInfo
소나무|고기 요리|17500.0|4.3|7|한우소갈비살|한우안창살|한우채끝등심|된장찌개|서울특별시 강남구 압구정로28길 22-9|02-546-0111|16:30 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
다이닝 목로|이자카야 / 오뎅 / 꼬치|21000.0|4.3|6|목로곱창전골|목로수제가지튀김|가마보꼬어묵탕|삿포로 생맥주|서울특별시 강남구 도산대로49길 6-7|070-4193-5180|16:00 - 24:00|예약, 제로페이, 국민지원금
신사전|한정식 / 백반 / 정통 한식|22750.0|4.3|14|벌집꿀|치즈감자전|모듬전 (소)|모듬전 (중)|서울특별시 강남구 도산대로11길 18|02-3443-9991|11:00 - 01:00|단체석, 발렛파킹, 포장, 예약, 남/녀 화장실 구분
쮸즈|딤섬 / 만두|6250.0|4.2|466|소룡포 (3pcs)|쇼마이 (3pcs)|매콤완탕 (5pcs)|딴딴면|서울특별시 강남구 도산대로17길 9|02-6081-9888|17:00 - 21:00|주차공간없음, 발렛파킹
소나|카페 / 디저트|23000.0|4.2|195|로제 썸머 프루츠 케이크|레몬 Lemon|3코스 디저트와 음료세트|쁘띠푸와 음료 세트|서울특별시 강남구 강남대로162길 40 2F 201호|02-515-3246|12:30 - 22:00|주차공간없음, 발렛파킹, 무선 인터넷, 제로페이
있을 재|이탈리안|68500.0|4.2|51|주말런치코스|주말디너코스|바삭한 감자 뇨끼|따야린|서울특별시 강남구 언주로168길 19|02-547-0606|12:00 - 22:30|발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분
비파티세리|베이커리|5950.0|4.2|126|퀸아망클래식|퀸아망플레이버|반미샌드위치|클럽샌드위치|서울특별시 강남구 압구정로14길 36|02-517-0033|10:00 - 22:00|주차공간없음, 단체석, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
꽁티드툴레아|카페 / 디저트|8500.0|4.2|86|아메리카노|라떼|아보카도 토스트|맥앤치즈프라이 (5pcs)|서울특별시 강남구 도산대로49길 39 2F|070-8846-8490|11:00 - 24:00|주차공간없음, 단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반
파넬|브런치 / 버거 / 샌드위치|25250.0|4.2|78|수비드 스테이크샌드위치|연어에그베네딕트|베이컨에그베네딕트|살치살 스테이크|서울특별시 강남구 언주로164길 14 1-2F|02-511-6492|10:00 - 22:00|주차공간없음, 단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
마일스톤 커피|카페 / 디저트|5125.0|4.2|100|아메리카노|비엔나커피|아이스비엔나 라테|아이스 그린티 비엔나|서울특별시 강남구 논현로159길 49|070-4219-1195|12:00 - 22:30|주차공간없음, 포장, 배달, 무선 인터넷
목포집|탕 / 찌개 / 전골|40000.0|4.2|204|닭볶음탕(소)|닭볶음탕(중)|닭볶음탕(대)|닭볶음탕(특대)|서울특별시 강남구 강남대로152길 24|02-549-5119|11:30 - 22:00|주차공간없음, 포장, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금 
야스노야지로|기타 일식|20000.0|4.2|29|징기스칸 생 양고기|카타마리 생 양고기|생 양고기 육회|라무탄|서울특별시 강남구 논현로163길 13-5 1F|02-515-0818|17:00 - 22:00|주차공간없음, 예약, 무선 인터넷
스시오마주|회 / 스시|92500.0|4.2|16|런치오마카세|디너오마카세|none|none|서울특별시 강남구 강남대로152길 67 B1 102호|02-515-1836|12:00 - 22:00|유료주차 가능 
뉴만두집|탕 / 찌개 / 전골|28000.0|4.2|65|만두전골|만두국|콩비지|빈대떡|서울특별시 강남구 압구정로 338|02-544-3710|12:00 - 21:30|주차공간없음 
Bowl Room|기타 양식|5375.0|4.2|62|보울룸 시그니쳐|쉬림프타코|피쉬타코|해산물스프|서울특별시 강남구 압구정로42길 36|02-543-0260|11:00 - 20:30|주차공간없음, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
램브라튼|스테이크 / 바베큐|26925.0|4.2|52|양갈비 (230g)|프렌치 랙 (200g)|양등심 (180g)|레드립 (400g)|서울특별시 강남구 압구정로10길 30-10 1F|02-545-4191|17:30 - 22:30|주차공간없음, 단체석, 발렛파킹, 예약, 무선 인터넷, 지역화폐(모바일형), 제로페이
이태리 갓포 분이네|이탈리안|35333.33333|4.2|17|테이스팅메뉴|고등어 부르스케타|구운돼지등심|우니크림리조또|서울특별시 강남구 논현로167길 15|02-514-0963|17:30 - 00:00|주차공간없음, 발렛파킹, 예약, 국민지원금
핫쵸|정통 일식 / 일반 일식|14250.0|4.2|18|핫쵸 오꼬노미야끼|칸조 야끼소바|모단야끼|야끼교자|서울특별시 강남구 도산대로15길 32-10 B1|070-7793-3880|11:30 - 22:00|유료주차 가능, 무선 인터넷, 제로페이, 국민지원금
클랩피자 청담점|기타 양식|19500.0|4.2|36|청양페퍼피자 (14인치)|트러플 고르곤졸라 (11인치)|갈릭슈림프 (11인치)|치즈피자 (11인치)|서울특별시 강남구 압구정로46길 71|070-8845-2527|11:30 - 22:00|발렛 3,000원, 단체석, 포장, 배달
닭으로가 압구정본점|닭 / 오리 요리|15750.0|4.2|31|닭갈비|고추장닭갈비|불고기양념닭갈비|쟁반막국수|서울특별시 강남구 언주로172길 55|050-4458-4404|11:30 - 22:30|주차공간없음, 단체석, 포장
압구정 곱창|고기 요리|28500.0|4.2|20|한우곱창구이 (200g)|한우막창구이 (200g)|한우대창구이 (200g)|특양구이 (180g)|서울특별시 강남구 압구정로42길 25-8|02-511-0042|12:00 - 22:00|주차공간없음, 단체석, 포장, 무선 인터넷
벙커컴퍼니 압구정점|카페 / 디저트|5250.0|4.2|11|에스프레소|브루잉커피|쥬시롱블랙|다크롱블랙|서울특별시 강남구 언주로167길 23 단독주택 1-2F|02-540-1456|10:00 - 21:00|주차공간없음, 포장, 무선 인터넷, 남/녀 화장실 구분
금수복국|해산물 요리|61333.33333|4.2|13|3층 코스요리|복국|복까스|복물회|서울특별시 강남구 언주로 821|02-542-5482|00:00 - 24:00|단체석, 주차, 발렛파킹, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
획|칵테일 / 와인|24000.0|4.2|6|가오리보쌈|문어콩피|청어알과육전|숯불바베큐|서울특별시 강남구 강남대로156길 31|0507-1382-8332|17:00 - 23:00|주차공간없음, 단체석, 남/녀 화장실 구분
청담미역|한정식 / 백반 / 정통 한식|13000.0|4.2|26|가자미 미역국|조개 미역국|소갈비 미역국|전복 가자미 미역국|서울특별시 강남구 압구정로20길 15|02-518-6800|09:00 - 21:00|주차공간없음, 발렛파킹, 포장, 무선 인터넷, 제로페이, 국민지원금
켄카|이자카야 / 오뎅 / 꼬치|38000.0|4.2|17|랍스터사시마(추천)|생 우럭매운찜(추천)|2인사시미모리와세(추천)|와규화로구이(추천)|서울특별시 강남구 강남대로152길 63|02-3447-0047|18:00 - 03:00|발렛 
온다|이탈리안|26500.0|4.2|5|감자뇨끼|부라슈또 피자|크랩 파스타|한우안심스테이크|서울특별시 강남구 강남대로156길 39 1-2F|02-544-5558|11:30 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
얀 쿠브레|베이커리|8500.0|4.2|4|타르트 이자티스|메르베이유|파리 브레스트|브레산|서울특별시 강남구 강남대로 652|none|09:00 - 20:00|단체석, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분
미미면가|라멘 / 소바 / 우동|15500.0|4.1|333|기본냉소바|우메보시소바|고등어구이온소바|단새우와성게알냉소바|서울특별시 강남구 강남대로160길 29|070-4211-5466|11:30 - 21:00|주차공간없음, 무선 인터넷
송쉐프|정통 중식 / 일반 중식|31750.0|4.1|142|난자완스|게살볶음|옛날볶음밥+프라이|옛날짬뽕(밥)|서울특별시 강남구 도산대로1길 40|02-546-1178|11:30 - 21:30|무료주차 가능, 발렛파킹
스시 이토|회 / 스시|150000.0|4.1|31|런치 오마카세|디너 오마카세|none|none|서울특별시 강남구 선릉로153길 22 JLJ빌딩 4F|02-543-2425|12:00 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
우유니아이스크림|카페 / 디저트|10200.0|4.1|201|아이스크림 1스쿱|아이스크림 1.5스쿱|아이스크림 3스쿱|아이스크림 4.5스쿱|서울특별시 강남구 압구정로8길 5 1F|02-546-0000|10:00 - 22:30|주차공간없음 
에뚜왈|베이커리|3175.0|4.1|167|마들렌|크루아상|뺑 오 쇼콜라|퀸 아망|서울특별시 강남구 압구정로10길 35 B1|070-7627-0057|12:30 - 21:00|주차공간없음 
몽고네|이탈리안|105000.0|4.1|78|쉐프 스페셜 시즌 코스 메뉴|성게알 어란 파스타|디너 Classico 코스|런치 Classico 코스|서울특별시 강남구 선릉로155길 5 승승장구빌딩 1F|02-540-0680|12:00 - 22:30|발렛파킹, 예약, 무선 인터넷
오스테리아 꼬또 압구정점|이탈리안|28000.0|4.1|75|오늘의 셰프 에피타이저|버팔로 마르게리타|포르게타|초리조 봉골레 링귀니|서울특별시 강남구 언주로 165길 7-12|02-518-1962|11:30 - 22:00  |단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
오복수산 도산|돈부리 / 일본 카레 / 벤토|43750.0|4.1|81|모듬사시미 (중)|카이센동|특선카이센동|우니도로이쿠라관자에비|서울특별시 강남구 도산대로53길 14 2F|02-545-9966|11:30 - 21:30|주차, 발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분
한잔의추억|치킨 / 호프 / 펍|19250.0|4.1|229|후라이드치킨|한추떡볶이|계란말이|고추튀김|서울특별시 강남구 논현로175길 68|02-541-0969|17:00 - 02:00|주차공간없음, 단체석, 포장, 배달, 무선 인터넷, 국민지원금
엘이베리코|스테이크 / 바베큐|16750.0|4.1|24|이베리코 목살 (150g)|이베리코 시크릿 (150g)|이베리코 늑간살 (150g)|이베리코 황제살 (150g)|서울특별시 강남구 압구정로28길 22-7 1F|02-3443-6888|16:30 - 23:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
엘피노323|남미 음식|14966.66667|4.1|47|카르니타스타코|까르네 아사다 또르띠아보울|치킨엔칠라다와 살사베르데|브리스킷엔칠라다와 칠레아르볼살사|서울특별시 강남구 강남대로 652 신사스퀘어 205호|02-797-3233|17:00 - 21:00|주차공간없음, 단체석, 포장, 배달, 무선 인터넷, 국민지원금
Just Steak|스테이크 / 바베큐|17275.0|4.1|134|T-Bone Steak (100g)|L-Bone Steak (100g)|그릴에 구운 야채|볼로네제|서울특별시 강남구 언주로152길 11-7|02-544-9357|11:00 - 22:00|발렛, 단체석
뱃고동|해산물 요리|15125.0|4.1|93|오징어불고기백반|낙지불고기백반|산낙지불고기|오징어불고기|서울특별시 강남구 언주로172길 54|02-514-8008|11:30 - 22:00|단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
펠트커피 도산공원점|카페 / 디저트|4750.0|4.1|51|아메리카노|라떼|플랫화이트|바닐라라떼|서울특별시 강남구 언주로164길 23|070-7756-3145|11:00 - 21:00|발렛파킹, 포장, 무선 인터넷, 반려동물 동반
노아베이커리|베이커리|39500.0|4.1|82|과일 생크림 2호|얼그레이 쉬폰케이크 1호|레인보우케이크|산딸기요거트쉬폰케이크(1호)|서울특별시 강남구 압구정로30길 9|02-546-7588|08:00 - 23:00|유료주차 가능, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
구전동화|고기 요리|115000.0|4.1|16|한우오마카세 (디너)|한우오마카세 (런치)|none|none|서울특별시 강남구 압구정로46길 26 2F|02-512-0991|12:00 - 21:00|발렛, 단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분
웨이크앤베이크 청담|이탈리안|11250.0|4.1|39|Soup (스프)|Jambon Beurre|Basil Rucola Jambon|Mortadella Croissant|서울특별시 강남구 압구정로42길 47 1F|070-8835-3565|11:00 - 22:00|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
삼원가든 |고기 요리|82500.0|4.1|63|삼원 전통 양념갈비|한우 생갈비|한우 양념갈비|한우 특생갈비|서울특별시 강남구 언주로 835|02-548-3030|11:30 - 21:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분, 장애인 편의시설, 지역화폐(지류형), 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금 
야키토리 요이사|이자카야 / 오뎅 / 꼬치|5750.0|4.1|12|네기마|무가라아게|세세리|미소치즈|서울특별시 강남구 논현로175길 101|02-515-2233|17:00 - 01:00|유료주차 가능, 예약
세인트그릴|브런치 / 버거 / 샌드위치|8650.0|4.1|27|치즈버거세트|비프 트럭세트|슈프림 올스타세트|크리스피치킨세트|서울특별시 강남구 논현로175길 63|02-546-5508|00:00 - 24:00|발렛 1시간 3,000원, 단체석, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
선셋스위밍 샌드위치|브런치 / 버거 / 샌드위치|5700.0|4.1|27|아메리카노|에스프레소|라떼|카푸치노|서울특별시 강남구 언주로170길 23|02-544-7676|10:00 - 22:00|발렛파킹, 포장, 무선 인터넷, 국민지원금
사케리아잇콘|이자카야 / 오뎅 / 꼬치|23500.0|4.1|28|사시미8종|우나기구이|오늘빚은야끼교자|고등어봉초밥|서울특별시 강남구 언주로170길 28|02-543-9878|18:00 - 02:00|발렛파킹, 예약, 남/녀 화장실 구분
모즈|정통 일식 / 일반 일식|37500.0|4.1|20|사시미 6종 모리아와세|우나기 카바야끼|사시미 3종 모리아와세|나스덴카쿠|서울특별시 강남구 언주로153길 10-5|02-542-5048|18:00 - 01:00|발렛파킹, 포장, 예약
스시츠바키|회 / 스시|87666.66667|4.1|9|점심 오마케사|저녁 스시 오마카세|저녁 사시미 오마카세|none|서울특별시 강남구 언주로174길 30 로빈명품관 101호|02-545-9149|12:00 - 22:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
코이에|정통 일식 / 일반 일식|22500.0|4.1|21|사시미5종|스텔라 마리스|니코 고리|가리비 샐러드|서울특별시 강남구 논현로153길 43 B1|02-543-3115|18:00 - 01:00|발렛 3,000원
마제스티 타바론 티 라운지|스테이크 / 바베큐|12000.0|4.1|33|티바론티젤라또|레몬그라스 베네딕트|마제스티피자|스파이시크램빠에야|서울특별시 강남구 도산대로 327|02-510-5800|11:30 - 24:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
도슬박|한정식 / 백반 / 정통 한식|25000.0|4.1|14|바다담다|장어와계란|떡갈비|항정강정|서울특별시 강남구 압구정로42길 25-3 1F|0507-1498-1171|11:30 - 22:00|유료주차 가능, 포장, 남/녀 화장실 구분
뱅가|이탈리안|30750.0|4.1|40|Cheese Cart|Spring Salad|Buratta Salad|Bruschetta|서울특별시 강남구 언주로168길 6|02-516-1761|18:00 - 02:00|유료주차 가능, 단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
명인등심|고기 요리|35500.0|4.1|16|한우특등심|한우육회|된장죽|후식냉면|서울특별시 강남구 도산대로 211|02-3446-5544|11:30 - 22:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이
막걸리는살아있다|전통 주점 / 포차|19333.33333|4.1|9|차돌숙주볶음|골뱅이소면|야채마늘똥집|해물파전|서울특별시 강남구 도산대로51길 39 B1|010-3286-1941|16:00 - 22:00|단체석, 발렛파킹, 무선 인터넷, 국민지원금
노이에아트멍|카페 / 디저트|18150.0|4.1|24|커피|카페 노아 아메리카노|그린스무디|베니스 샐러드|서울특별시 강남구 도산대로23길 19|070-8834-5444|10:30 - 22:00|유료주차 가능, 국민지원금
카카오빈|카페 / 디저트|24825.0|4.1|21|수제초콜릿 1조각|6조각 세트포장|10조각 세트포장|18조각 세트포장|서울특별시 강남구 도산대로17길 43 1F|02-586-0310|11:00 - 21:00|주차공간없음, 포장, 무선 인터넷, 제로페이, 국민지원금
뻐꾸기 본점|전통 주점 / 포차|17500.0|4.1|44|통마늘닭똥집|낙지떡볶이|양곱창볶음|먹태구이|서울특별시 강남구 도산대로17길 4|02-512-6798|17:00 - 04:00|주차, 국민지원금
복싱타이거|칵테일 / 와인|23000.0|4.1|17|전통주 시그니쳐 칵테일|As you wish 칵테일|호랑이밥|크런치 치즈|서울특별시 강남구 강남대로156길 13 B1|02-540-2399|20:00 - 03:00|단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
심퍼티쿠시 가로수길점|칵테일 / 와인|18000.0|4.1|13|고추오일 명란크림 파스타|항정살 구이 곤드레 리조또|볏짚 숙성 오리 가슴살 스테이크|단호박 스프|서울특별시 강남구 강남대로154길 16 1F 101호|070-7661-2017|17:00 - 22:00|주차공간없음, 포장, 배달, 예약, 무선 인터넷, 제로페이, 국민지원금
신사 모소리|고기 요리|13500.0|4.1|20|모소리살|가오리살|가로막살|껍데기|서울특별시 강남구 도산대로1길 24|02-3447-0542|12:00 - 24:00|주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
서강쇠떡볶이|기타 한식|4500.0|4.1|23|떡볶이|섞어|어묵|순대|서울특별시 강남구 압구정로50길 22|02-542-3312|10:30 - 00:30|주차공간없음, 국민지원금
어성일식|회 / 스시|81250.0|4.1|9|주중런치 스시오마카세|주말런치 스시오마카세|디너카운터 사시미오마카세|디너카운터 무제한오마카세|서울특별시 강남구 언주로 843 2F|02-3442-6686|12:00 - 22:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
이속우화천공|고기 요리|69625.0|4.1|7|한우 맡김차림|우대갈비 오마카세|등심 (100g)|안심 (100g)|서울특별시 강남구 논현로 857 A857 6F|02-540-7774|17:30 - 21:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
맥파이앤타이거 신사티룸|카페 / 디저트|44625.0|4.1|5|Single Origin Tea|계절의 플레이트|Tea Varaition|Tea with Alcohol|서울특별시 강남구 논현로153길 44 클레어스서울 2F|0507-1352-4023|13:00 - 20:30|주차공간없음, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
금산제면소|국수 / 면 요리|12000.0|4.1|14|탄탄면|온천 달걀|튀긴 양파와 흰쌀밥|고기고명|서울특별시 강남구 압구정로46길 5-6|02-518-5257|11:00 - 20:00|매장식사
파인앤코|칵테일 / 와인|23000.0|4.1|10|Pine|Nuruk|Banana|Basil|서울특별시 강남구 선릉로157길 33 B1|0507-1335-7434|19:00 - 02:00|주차공간없음, 국민지원금
달마시안|브런치 / 버거 / 샌드위치|16000.0|4.1|9|컬리플라워포테이토스프|달마시안수제그래놀라요거트볼|비프스테이크토스트|아보카도치킨콥샐러드|서울특별시 강남구 압구정로42길 42|02-512-0903|08:00 - 22:00|단체석, 발렛파킹, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
카페이모야|카페 / 디저트|10650.0|4.1|7|파르페|소프트콘 커피|이모야(고구마) 페스츄리피자|이모야 펀치|서울특별시 강남구 논현로168길 20 1F|02-3442-7855|10:00 - 21:00|주차공간없음, 포장, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
갓잇 도산공원점|남미 음식|30550.0|4.1|13|Bset(2인)|Family set(4인)|Aset(2인)|Cset(2인)|서울특별시 강남구 언주로164길 24 아크로스빌딩 1F|02-511-9451|11:00 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
진도켄 이자카야|이자카야 / 오뎅 / 꼬치|29250.0|4.1|6|모듬사시미 (중)|2인 course|크림짬뽕|후토마끼|서울특별시 강남구 도산대로15길 9 B1|02-6956-5609|17:30 - 24:00|주차공간없음 
도수향|카페 / 디저트|75000.0|4.1|20|이북인절미 소 (16개)|이북인절미 중 (32개)|이북인절미 대 (50개)|이북인절미 특대 (126개)|서울특별시 강남구 선릉로161길 21-4|02-540-2939|08:30 - 18:00|무료주차 가능 
무지개포차|전통 주점 / 포차|27750.0|4.1|5|후라이드치킨|반건조오징어|태양초치즈닭갈비|목살김치찌개|서울특별시 강남구 강남대로 628  2F|02-549-2109|17:00 - 23:00|단체석, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
산호|퓨전 한식|57000.0|4.0|27|말김차림(오마카세)|한우육회낙지탕탕이|돌문어숙회|꽃게탕|서울특별시 강남구 논현로175길 111|02-517-0035|11:30 - 24:00  |단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
브루클린더버거조인트 가로수길점|브런치 / 버거 / 샌드위치|8800.0|4.0|327|더치즈버거|브루클린웍스버거|뉴멕시코버거|프렌치 프라이즈|서울특별시 강남구 도산대로15길 12 가로수빌딩|02-545-0718|00:00 - 24:00|단체석, 주차, 발렛파킹, 포장, 무선 인터넷
마크레인커피|카페 / 디저트|5500.0|4.0|131|아메리카노|카페라떼|콜드브루 아메리카노|초콜렛 라떼|서울특별시 강남구 선릉로157길 23-5|02-516-5202|10:00 - 23:00|단체석, 포장, 남/녀 화장실 구분, 국민지원금
딩딤1968|딤섬 / 만두|7625.0|4.0|98|킹하가우 (3개)|샤오롱바오 (3개)|샤우마이 (3개)|춘권|서울특별시 강남구 강남대로160길 27|02-517-1968|11:00 - 22:00|주차공간없음, 포장, 무선 인터넷, 지역화폐(모바일형), 제로페이, 국민지원금
감성타코 신사점|남미 음식|16950.0|4.0|135|까르니따스 치즈 타코|클래식 스테이크 타코|감성 그릴드 파히타|치폴레크림 쉬림프 부리또|서울특별시 강남구 강남대로162길 31|02-547-3366|1:30 - 23:00|단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
커피라이터|카페 / 디저트|5875.0|4.0|98|에스프레소|아메리카노|카페라떼|아인슈페너|서울특별시 강남구 논현로161길 15|070-4141-3222|10:00 - 22:00|주차공간없음, 주차, 포장, 무선 인터넷, 반려동물 동반, 국민지원금
로프트|칵테일 / 와인|26166.66667|4.0|75|와인|Glass Wine|까르보나타|쉬림프 크림 파스타|서울특별시 강남구 강남대로152길 62 2F|02-540-6639|17:30-02:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
강서면옥 압구정점|국수 / 면 요리|37000.0|4.0|110|평양냉면 (물/비빔)|녹두전|갈비찜 (중)|한우꽃등심|서울특별시 강남구 언주로164길 19|02-3445-0092|11:00 - 22:00|발렛 
대막|정통 일식 / 일반 일식|18000.0|4.0|85|바질소바|후토마키 SET|아부라소바|대막후토마키 (5p)|서울특별시 강남구 압구정로46길 75|02-516-5056|12:00 - 22:00|발렛파킹, 무선 인터넷
청수당갤러리|카페 / 디저트|11775.0|4.0|40|스톤드립계란커피|스톤드립커피|자두차|핸드드립어린잎|서울특별시 강남구 도산대로15길 32-4 1F|070-4115-0777|11:30 - 22:00|주차공간없음, 국민지원금
스시코마츠|회 / 스시|150000.0|4.0|31|런치오마카세|디너오마카세|none|none|서울특별시 강남구 언주로165길 7-10|02-515-1177|12:00 - 22:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷
폴스타|칵테일 / 와인|27750.0|4.0|49|글렌피딕 (12년산)|글랜모랑지오리지널|청어세비체|에비산도|서울특별시 강남구 도산대로45길 10-11|02-514-3450|09:00 - 03:00|발렛 
장사랑|한정식 / 백반 / 정통 한식|20750.0|4.0|120|바싹불고기정식|열무비빔밥|고등어구이|보리굴비|서울특별시 강남구 언주로165길 7-6|02-546-9994|11:30 - 21:00|무료주차 가능, 국민지원금
뜨라또리아샘킴|이탈리안|61625.0|4.0|17|멜란자네|숭어알|뜨리빠|채끝스테이크|서울특별시 강남구 도산대로49길 10-3|02-511-3334|11:30 - 21:00|발렛, 단체석, 주차, 발렛파킹, 예약, 국민지원금
누데이크 하우스 도산|카페 / 디저트|32250.0|4.0|25|롱블랙|플랫화이트|누 트러플|키토화이트|서울특별시 강남구 압구정로46길 50 하우스도산 B1|070-4128-2125|11:00 - 21:00|발렛 3,000원, 주차, 발렛파킹, 포장, 남/녀 화장실 구분
코타by뎐|일반 주점|121666.6667|4.0|29|코타 맡김차림|스페인이베리코쪽갈비 (1pc)|자연산생물 민어전 스테이크|고수짱아찌와 닭발테린|서울특별시 강남구 선릉로155길 23-3|02-3445-5577|18:00 - 24:00|발렛 2시간 3,000원, 단체석, 주차, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
크라운돼지|고기 요리|36000.0|4.0|25|티돈 스테이크 세트|돈마호크 세트|쫄데기살|오겹살|서울특별시 강남구 강남대로156길 17-1|02-512-5700|17:00 - 24:00|발렛 
플디 도산점|카페 / 디저트|18975.0|4.0|28|미니케이크|레밍턴|쿠키플레이트|수제에이드|서울특별시 강남구 압구정로42길 24-5 로비스빌딩 4F|010-2802-6341|12:00 - 22:00|발렛 3,000원, 단체석, 포장, 제로페이, 국민지원금
대가방|정통 중식 / 일반 중식|20875.0|4.0|86|탕수육|대가탕면|짜장면|짬뽕|서울특별시 강남구 논현로175길 64|02-546-6331|11:00 - 22:00|발렛 
